cardCode,name,descriptionRaw,rarityRef,regionRefs,cost,type,price
02NX004T1,Lựu Đạn Đen,Gây 1 sát thương lên 1 đồng minh và gây 2 sát thương lên Nhà Chính của đối thủ.,None,['Noxus'],0,Kỹ năng,0
02NX008,Bàn Tay Tử Thần,Gây 2 sát thương lên 1 kẻ địch và 1 sát thương lên Nhà Chính của đối thủ.,Common,['Noxus'],3,Bài phép,10
02NX005,Máy Nỏ Sắt,,Common,['Noxus'],3,Bài quân,10
02DE003,Gấu Cưỡi Trung Thành,,Common,['Demacia'],3,Bài quân,10
02DE008,Sừng Khủng Đồng Hành,,Common,['Demacia'],5,Bài quân,10
02DE004,Vệ Binh Greenfang,,Common,['Demacia'],3,Bài quân,10
02DE006,Quinn,"Khi ta được triệu hồi, triệu hồi 1 lá Valor.",Champion,['Demacia'],5,Bài quân,300
02DE006T3,Không Kích Của Quinn,"Triệu hồi Valor.
Tạo 1 lá Quinn trong bộ bài.",None,['Demacia'],2,Bài phép,0
02DE006T2,Valor,,None,['Demacia'],2,Bài quân,0
02DE006T1,Quinn,Tấn Công: Triệu hồi 1 lá Valor để Thách Đấu kẻ địch Mạnh Nhất.,None,['Demacia'],5,Bài quân,0
02DE009,Viễn Binh Râu Bạc,Trăng Trối: Triệu hồi 1 lá Gấu Cưỡi Trung Thành.,Rare,['Demacia'],4,Bài quân,30
02DE005,Linh Hồn Bất Diệt,"Ban cho 1 đồng minh ""Ta vô hiệu hóa mọi sát thương và không thể bị tiêu diệt"".",Epic,['Demacia'],8,Bài phép,120
02DE002,Không Kích,Triệu hồi 1 lá Valor.,Rare,['Demacia'],2,Bài phép,30
02DE010,Genevieve Elmheart,"Khi ta được triệu hồi, trao +1|+1 cho tất cả đồng minh khác trong vòng này.",Epic,['Demacia'],6,Bài quân,120
02DE007,Quyết Tâm Của Viễn Binh,Trao Kiên Cường cho các đồng minh trong vòng này.,Rare,['Demacia'],1,Bài phép,30
02DE001,Song Kiếm Hợp Bích,Chọn 1 kẻ địch. 2 đồng minh sẽ Ra Đòn lên kẻ địch đó.,Common,['Demacia'],5,Bài phép,10
02SI005,Ma Pháp Nhựa Cây,"Quăng 3 lá bài.
Hồi 3 máu cho các đồng minh.",Rare,['ShadowIsles'],3,Bài phép,30
02SI010,Tử Mộc Lang Thang,"Khi ta được triệu hồi, Quăng 3 lá bài.",Common,['ShadowIsles'],3,Bài quân,10
02SI008,Maokai,"Mỗi vòng đấu, Quăng 2 lá bài và triệu hồi 1 lá Chồi Non trong lần đầu tiên triệu hồi 1 bài quân đồng minh khác.",Champion,['ShadowIsles'],4,Bài quân,300
02SI008T3,Chồi Non,,None,['ShadowIsles'],1,Bài quân,0
02SI008T1,Ma Pháp Nhựa Cây Của MaoKai,"Quăng 3 lá bài.
Hồi 3 máu cho các đồng minh.
Tạo 1 lá Maokai trong bộ bài.",None,['ShadowIsles'],3,Bài phép,0
02SI008T2,Maokai,"Khi ta thăng cấp, Hủy Diệt bộ bài của đối thủ, để lại 4 lá bài không phải anh hùng.
Bắt Đầu Vòng Đấu: Triệu hồi 1 lá Chồi Non.",None,['ShadowIsles'],4,Bài quân,0
02SI007,Cóc Gai,Trăng Trối: Quăng 2 lá bài và hồi 2 máu cho Nhà Chính.,Common,['ShadowIsles'],2,Bài quân,10
02SI003,Thủy Quái Kinh Hoàng,"Tất cả Quái Vật Biển đồng minh nhận Đáng Sợ. 
Tấn Công: Trao -2|-0 cho tất cả kẻ địch trong vòng này.
",Epic,['ShadowIsles'],8,Bài quân,120
02SI001,Lái Đò Neverglade,"Khi 1 đồng minh khác hy sinh, Hấp Thụ 1 máu từ Nhà Chính của đối thủ.",Rare,['ShadowIsles'],5,Bài quân,30
02SI002,Quái Cây Biến Dị,"Khi ngươi sử dụng 1 tùy tùng, hy sinh tùy tùng đó để triệu hồi 1 lá Quái Cây Biến Dị.",Epic,['ShadowIsles'],6,Bài quân,120
02SI004,Mộc Phụ Ươm Chồi,Xuất Trận: Hy sinh 1 đồng minh để triệu hồi 2 lá Chồi Non.,Rare,['ShadowIsles'],3,Bài quân,30
02SI006,Khuyển Yêu,Ban cho ta +2|+2 khi đồng minh đầu tiên hy sinh.,Common,['ShadowIsles'],1,Bài quân,10
02SI009,Ném Chồi Non,Triệu hồi 1 lá Chồi Non khi Bắt Đầu Vòng Đấu tiếp theo.,Common,['ShadowIsles'],1,Bài phép,10
02IO008,Sóng Âm,"Trao Thách Đấu cho 1 đồng minh trong vòng này.
Tạo trên tay 1 lá Vô Ảnh Cước Phù Du.",Common,['Ionia'],2,Bài phép,10
02IO008T1,Vô Ảnh Cước,Trao +2|+0 cho 1 đồng minh trong vòng này.,None,['Ionia'],1,Bài phép,0
02IO002,Long Vệ Sư,"Khi ta được triệu hồi, tạo trên tay 1 lá Long Vệ.",Common,['Ionia'],3,Bài quân,10
02IO002T1,Long Vệ,Ban +0|+3 cho 1 đồng minh.,None,['Ionia'],2,Bài phép,0
02IO006,Lee Sin,"Khi ngươi sử dụng 1 bài phép, trao cho ta Thách Đấu trong vòng này.
Nếu ngươi dùng bài phép thứ 2, trao cho ta Lá Chắn trong vòng này.",Champion,['Ionia'],5,Bài quân,300
02IO011,Sóng Âm của Lee Sin,"Trao Thách Đấu cho 1 đồng minh trong vòng này.
Tạo trên tay 1 lá Vô Ảnh Cước Phù Du.
Tạo 1 lá Lee Sin trong bộ bài.",None,['Ionia'],2,Bài phép,0
02IO006T1,Lee Sin,"Khi ngươi sử dụng 1 bài phép, trao cho ta Thách Đấu trong vòng này.
Nếu ngươi dùng bài phép thứ 2, trao cho ta Lá Chắn trong vòng này.
Ta Nộ Long Cước tất cả kẻ địch mà ta Thách Đấu.",None,['Ionia'],5,Bài quân,0
02IO006T3,Nộ Long Cước,"1 đồng minh đá bay 1 kẻ địch về Nhà Chính của đối thủ, Ra Đòn lên cả hai.
Nếu kẻ địch sống sót, Thu Về kẻ địch đó.",None,['Ionia'],0,Kỹ năng,0
02IO004,Long Giác,,Common,['Ionia'],6,Bài quân,10
02IO003,Long Nhãn,Bắt Đầu Vòng Đấu: Nhịp: Triệu hồi 1 lá Tiểu Long.,Epic,['Ionia'],2,Bài quân,120
02IO003T1,Tiểu Long,,None,['Ionia'],2,Bài quân,0
02IO001,Long Trảo Sư,"Nếu ta ở trên tay, triệu hồi ta khi ngươi sử dụng 2 bài phép trong cùng 1 vòng. ",Common,['Ionia'],2,Bài quân,10
02IO005,Cú Đánh Ngất Ngư,Làm Choáng 1 kẻ địch để triệu hồi 1 Long Vĩ.,Rare,['Ionia'],4,Bài phép,30
02IO010,Rút Lui,Thu Về 1 đồng minh để tạo trên tay 1 lá Đánh Trả Phù Du.,Rare,['Ionia'],2,Bài phép,30
02IO007,Nộ Long Cước,"1 đồng minh đá bay 1 kẻ địch về Nhà Chính của đối thủ, Ra Đòn lên kẻ địch trước rồi sau đó lên Nhà Chính của đối thủ.
Nếu kẻ địch sống sót, Thu Về kẻ địch đó.",Epic,['Ionia'],7,Bài phép,120
02IO005T1,Long Vĩ,"Khi ta được Thu Về, biến đổi ta thành Cú Đánh Ngất Ngư.",None,['Ionia'],3,Bài quân,0
02IO010T1,Đánh Trả,Triệu hồi 1 đồng minh 3- tiêu hao từ trên tay.,None,['Ionia'],1,Bài phép,0
02IO009,Nhập Định,"Nhịp: Ta được giảm 2 tiêu hao.
Rút 2 bài phép khác.
",Rare,['Ionia'],5,Bài phép,30
03NX019,Săn Lùng Kẻ Yếu,Đối thủ sẽ loại bỏ tùy tùng Yếu Nhất trên tay.,Rare,['Noxus'],2,Bài phép,30
03NX022,Móng vuốt Man Di,"1 đồng minh Ra Đòn lên 1 kẻ địch. Nếu đồng minh đó có Áp Đảo, gây sát thương dư lên Nhà Chính của đối thủ.",Epic,['Noxus'],5,Bài phép,120
03NX007,Riven,"Khi ta được triệu hồi, nếu có lượt tấn công hoặc khi nhận được lượt tấn công, Tái Tạo.",Champion,['Noxus'],3,Bài quân,300
03NX008,Mảnh Kiếm Hạng Nặng,"Trao Áp Đảo cho 1 đồng minh trong vòng này.
",None,['Noxus'],1,Bài phép,0
03NX007T3,Chuôi Kiếm của Riven,"Trao +2|+0 cho 1 đồng minh trong vòng này. Tái Tạo.
Tạo 1 lá Riven trong bộ bài.",None,['Noxus'],2,Bài phép,0
03NX011,Lưỡi Kiếm Lưu Đày,"Ban +2|+0, Áp Đảo và Đột Kích cho 1 đồng minh.",None,['Noxus'],1,Bài phép,0
03NX010,Mảnh Kiếm Sắc Bén,"Trao Đột Kích cho 1 đồng minh trong vòng này.
",None,['Noxus'],1,Bài phép,0
03NX007T1,Riven,"Khi ta được triệu hồi, nếu có lượt tấn công hoặc khi nhận được lượt tấn công, Tái Tạo.
Mỗi vòng đấu, lần đầu tiên ngươi tăng Sức Mạnh cho ta, ban tiếp cho ta lượng Sức Mạnh đó.",None,['Noxus'],3,Bài quân,0
03NX012,Mảnh Kiếm Lấp Lánh,"Trao +2|+0 cho 1 đồng minh trong vòng này.
",None,['Noxus'],1,Bài phép,0
03NX006,Chuôi Kiếm,Trao +2|+0 cho 1 đồng minh trong vòng này. Tái Tạo.,Common,['Noxus'],2,Bài phép,10
03NX002,"Arrel, Kẻ Truy Sát","Kết Thúc Vòng Đấu: Nếu ngươi sử dụng bài phép lên ta trong vòng này, ta sẽ Ra Đòn lên kẻ địch Yếu Nhất.",Epic,['Noxus'],6,Bài quân,120
03NX018,Bắt Giữ,"Làm Choáng 1 kẻ địch.
Nếu có Darius, Tiến Công.",Rare,['Noxus'],2,Bài phép,30
03NX009,Kỵ Binh Phẫn Nộ,,Common,['Noxus'],5,Bài quân,10
03NX017,Tử Xà Khát Máu,Xuất trận: Gây 1 sát thương lên 1 đồng minh và 1 kẻ địch 4 lần.,Epic,['Noxus'],7,Bài quân,120
03NX016,Cào Xé,Gây 1 sát thương lên 1 đồng minh và 1 kẻ địch 4 lần.,None,['Noxus'],0,Kỹ năng,0
03NX015,Kỹ Năng Sinh Tồn,"Đồng minh không thể bị giảm xuống dưới 1 máu trong vòng này.
Khi ta bị loại bỏ, đồng minh Mạnh Nhất của ngươi không thể bị giảm xuống dưới 1 máu trong vòng này.",Rare,['Noxus'],5,Bài phép,30
03NX014,Quyết Tâm Sắc Bén,Trao +3|+2 cho 1 đồng minh trong vòng này.,Common,['Noxus'],3,Bài phép,10
03NX003,Hộ Vệ Lưỡi Kiếm,Trăng Trối: Tái Tạo.,Common,['Noxus'],1,Bài quân,10
03NX001,Phù Thủy Cổ Ngữ,"Khi ta được triệu hồi, Tái Tạo.",Common,['Noxus'],2,Bài quân,10
03NX005,Thợ Săn Tàn Bạo,"Khi ta được triệu hồi, trao cho ta Đột Kích trong vòng này.",Rare,['Noxus'],4,Bài quân,30
03BW006,Jack Bất Bại,Bắt Đầu Vòng Đấu: Tạo trên tay 1 lá Ngủ Với Lũ Cá.,Epic,['Bilgewater'],5,Bài quân,120
03BW010,Miệng Rộng,1 đồng minh Bắt Giữ 1 đồng minh khác và nhận chỉ số của đồng minh bị Bắt Giữ.,Common,['Bilgewater'],3,Bài phép,10
03BW005,Chi Phí Chìm,Đặt 1 bài quân hoặc địa danh vào bộ bài.,Rare,['Bilgewater'],8,Bài phép,30
03BW004,Tahm Kench,Khi ta được triệu hồi hoặc Bắt Đầu Vòng Đấu: Tạo trên tay 1 lá Khẩu Vị Lạ Kỳ.,Champion,['Bilgewater'],4,Bài quân,300
03BW004T2,Khẩu Vị Lạ Kỳ,"Tahm Kench nuốt chửng một bài quân đối thủ. Nó sẽ Ra Đòn đánh hắn, sau đó hắn Bắt Giữ nó.",None,['Bilgewater'],2,Bài phép,0
03BW004T3,Tahm Kench,"Khi ta được triệu hồi hoặc Bắt Đầu Vòng Đấu: Tạo trên tay 1 lá Khẩu Vị Lạ Kỳ.
Tấn Công: Hủy Diệt mọi kẻ địch bị Bắt Giữ và thả tất cả đồng minh.",None,['Bilgewater'],4,Bài quân,0
03BW004T4,Miệng Rộng Của Tahm Kench,"1 đồng minh Bắt Giữ 1 đồng minh khác và nhận chỉ số của đồng minh bị bắt giữ.
Tạo 1 lá Tahm Kench trong bộ bài.",None,['Bilgewater'],3,Bài phép,0
03BW002,Thằn Lằn Lịch Lãm,Bắt Đầu Vòng Đấu: Gây 2 sát thương lên ta.,Common,['Bilgewater'],3,Bài quân,10
03BW014,Chú Khỉ Nhí Nhố,"Triệu hồi 1 lá Khỉ Đuôi Nổ.
Cưỡng Đoạt: Triệu hồi thêm 1 lá nữa khi Bắt Đầu Vòng Đấu tiếp theo.",Common,['Bilgewater'],2,Bài phép,10
03BW007,Bạch Tuộc Đấm Bốc,Xuất Trận: Gây 3 sát thương lên ta.,Common,['Bilgewater'],2,Bài quân,10
03BW006T1,Ngủ Với Lũ Cá,Gây 2 sát thương lên 1 đồng minh và gây 2 sát thương lên Nhà Chính của đối thủ.,None,['Bilgewater'],0,Bài phép,0
03BW016,Tàu Thuốc Nổ,"Gây 1 sát thương lên 1 bài quân.
Triệu hồi Thùng Thuốc Súng bằng với lượng sát thương đã gây ra.",Rare,['Bilgewater'],3,Bài phép,30
03BW001,Cầu Cảng Sát Sinh,"Bắt Đầu Vòng Đấu: Quăng 1 lá bài. Nếu ngươi đạt Sâu Thẳm, phá hủy ta để triệu hồi một Quái Vật Biển ngẫu nhiên. ",Epic,['Bilgewater'],3,Địa Danh,120
03BW015,Bọ Cạp Quyền Anh,Xuất Trận: Gây 2 sát thương lên ta.,Common,['Bilgewater'],1,Bài quân,10
03BW003,Con Mồi Thông Minh,Xuất Trận: Gây 1 sát thương cho tất cả đồng minh và ban cho ta +1|+0 tương ứng với mỗi đồng minh bị gây sát thương.,Rare,['Bilgewater'],6,Bài quân,30
03BW017,Chú Cá Huyền Diệu,"Ta được giảm 1 tiêu hao với mỗi bài phép ngươi đã sử dụng trong trận đấu.
Khi ta được triệu hồi, tạo trên tay 1 bài phép 1 tiêu hao ngẫu nhiên thuộc khu vực đồng minh.",Epic,['Bilgewater'],8,Bài quân,120
03BW008,Tiên Tri Cóc,Xuất Trận: Gây 1 sát thương lên ta và 1 đồng minh để rút 1 lá bài.,Common,['Bilgewater'],2,Bài quân,10
03BW020,Khỉ Quái Quỷ,Triệu hồi 1 lá Khỉ Đuôi Nổ mỗi lần ngươi kích hoạt Cưỡng Đoạt trong trận đấu. ,Epic,['Bilgewater'],7,Bài phép,120
03BW009,Hăm Dọa,Gây 2 sát thương lên 1 đồng minh và ban Kích Động cho 2 kẻ địch.,Rare,['Bilgewater'],1,Bài phép,30
03DE010,Đại Quảng Trường,"Khi 1 đồng minh được triệu hồi, trao +1|+1 và Thách đấu cho đồng minh đó trong vòng này.",Epic,['Demacia'],3,Địa Danh,120
03FR009,Vực Gió Hú,"Bắt Đầu Vòng Đấu: Tạo trên tay 1 Anh Hùng cấp 2 ngẫu nhiên không có trên tay, trong bộ bài hoặc trên bàn.",Epic,['Freljord'],6,Địa Danh,120
03MT005,Đường Phân Ly,Rút hoặc phá hủy 1 Địa Danh.,Common,['Targon'],3,Bài phép,10
03MT005T1,Con Đường Khám Phá,Rút 1 Địa Danh.,None,['Targon'],3,Bài phép,0
03SI009,Kho Tàng Helia,"Bắt Đầu Vòng Đấu: Nếu có thể, hy sinh đồng minh có tiêu hao cao nhất để triệu hồi từ bộ bài của ngươi 1 đồng minh có +1 tiêu hao.",Epic,['ShadowIsles'],5,Địa Danh,120
03IO006,Tu viện Hirana,Bắt Đầu Vòng Đấu: Tạo trên tay 1 lá Thánh Địa.,Epic,['Ionia'],3,Địa Danh,120
03IO016,Thánh Địa,Thu Về 1 đồng minh.,None,['Ionia'],1,Bài phép,0
03NX013,Mặt Đất Cháy Rụi,Tiêu diệt 1 bài quân bị thương hoặc phá hủy 1 Địa Danh.,Common,['Noxus'],3,Bài phép,10
03NX004,Đấu Trường Noxkraya,Kết Thúc Vòng Đấu: 1 đồng minh Mạnh Nhất và 1 kẻ địch Yếu Nhất Ra Đòn đánh lẫn nhau.,Epic,['Noxus'],5,Địa Danh,120
03MT005T2,Con Đường Hủy Diệt,Phá hủy 1 Địa Danh.,None,['Targon'],3,Bài phép,0
03DE004,Đại Úy Arrika,Xuất Trận: Bắt Giữ 1 bài quân hoặc địa danh.,Rare,['Demacia'],6,Bài quân,30
03DE004T1,Chiếm Giữ,Bắt Giữ 1 bài quân hoặc địa danh.,None,['Demacia'],0,Kỹ năng,0
03IO005,Trở Về Nhà,Thu Về 1 bài quân hoặc Địa Danh đồng minh để Thu Về 1 bài quân hoặc Địa Danh của đối thủ.,Common,['Ionia'],4,Bài phép,10
03MT052,Suối Nguồn Tinh Tú,Kết Thúc Vòng Đấu: Hồi 1 máu cho các đồng minh bị thương. Chiến thắng trận đấu khi ta đã thấy ngươi hồi 22+ máu cho đồng minh. ,Epic,['Targon'],2,Địa Danh,120
03MT064,Đỉnh Targon,Bắt Đầu Vòng Đấu: Giảm tiêu hao của 1 lá bài ngẫu nhiên trên tay TẤT CẢ người chơi về 0 trong vòng này.,Epic,['Targon'],6,Địa Danh,120
03SI008,Nghiền Nát,Hy sinh 1 đồng minh để tiêu diệt 1 bài quân hoặc phá hủy 1 Địa Danh.,Rare,['ShadowIsles'],4,Bài phép,30
03PZ001,Đại Học Piltover,Bắt Đầu Vòng Đấu: Bỏ toàn bộ bài trên tay. Tạo trên tay 3 lá bài ngẫu nhiên và ban Phù Du cho chúng.,Epic,['PiltoverZaun'],5,Địa Danh,120
03FR003,Ánh Nhìn Hủy Diệt,Xuất Trận: Hủy Diệt TẤT CẢ Địa Danh hoặc gây 3 sát thương lên TẤT CẢ bài quân khác.,Rare,['Freljord'],8,Bài quân,30
03FR003T3,Tia Hủy Hoại,Gây 3 sát thương lên TẤT CẢ bài quân khác.,None,['Freljord'],0,Kỹ năng,0
03FR003T1,Tia Hủy Diệt,Hủy Diệt TẤT CẢ Địa Danh.,None,['Freljord'],0,Kỹ năng,0
03MT026,"Rahvun, Mũi Giáo Ban Mai","Hừng Đông: Tạo trên tay 1 lá Hừng Đông ngẫu nhiên.
Với chúng ta lúc nào cũng là Ban Ngày.",Rare,['Targon'],5,Bài quân,30
03MT067,Bảo Thạch Sơn Dương,Xuất Trận: Ban Áp Đảo cho 1 đồng minh.,Common,['Targon'],4,Bài quân,10
03MT015,Thiên Cổ Vô Biên,Hiệu Triệu.,Common,['Targon'],2,Bài phép,10
03MT049,Mưa Thiên Thạch,Gây 4 sát thương lên 1 kẻ địch và 1 sát thương lên 1 kẻ địch khác.,None,['Targon'],5,Bài phép,0
03MT083,Lửa Thiêng Bất Tử,"Khi ta được triệu hồi, ban cho ta +1|+0 với mỗi bài quân Thượng Giới ngươi đã sử dụng trong trận đấu này. 
Lần đầu ta hy sinh, hồi đầy máu cho ta.",None,['Targon'],8,Bài quân,0
03MT004,Trăng Bạc,Giảm 1 tiêu hao của 1 lá bài trên tay.,None,['Targon'],0,Bài phép,0
03MT077,Huyền Thoại Sống,Thêm đầy bài trên tay với các lá Thượng Giới Phù Du ngẫu nhiên. Hồi đầy năng lượng.,None,['Targon'],10,Bài phép,0
03MT043,Sao Chổi Rơi,Hủy Diệt 1 bài quân hoặc Địa Danh.,None,['Targon'],6,Bài phép,0
03MT022,Thiên Long Đại Thần,"Khi ta được triệu hồi, ban cho ta +1|+0 với mỗi bài quân Thượng Giới ngươi đã sử dụng trong trận này. ",None,['Targon'],9,Bài quân,0
03MT018,Sứ Giả Khuyển Linh,"Khi ta được triệu hồi, rút 1 lá bài.",None,['Targon'],2,Bài quân,0
03MT090,Thiên Mã Xông Trận,,None,['Targon'],1,Bài quân,0
03MT070,Kẻ Du Hành,Xuất Trận: Hiệu Triệu.,None,['Targon'],4,Bài quân,0
03MT059,Nữ Thần Ánh Dương,"Khi ta được triệu hồi, triệu hồi Nữ Thần Nguyệt Ảnh.",None,['Targon'],6,Bài quân,0
03MT084,Dáng Hình Thượng Nhân,"Hiệu Triệu 1 lá bài Thượng Giới 7+ tiêu hao, sau đó hồi 5 máu cho 1 đồng minh hoặc Nhà Chính.",Common,['Targon'],5,Bài phép,10
03MT221,Nanh Vuốt,Xuất Trận: Hiệu Triệu 1 lá bài Thượng Giới 3- tiêu hao.,Epic,['Targon'],4,Bài quân,120
03MT034,Mãng Xà,,None,['Targon'],0,Bài quân,0
03MT037,Tai Ương,"Khi ta được triệu hồi, ban cho ta +1|+0 với mỗi lá bài Thượng Giới ngươi đã sử dụng trong trận đấu này. .
Tấn Công: Trao +2|+2 và Áp Đảo cho tất cả đồng minh khác trong vòng này.",None,['Targon'],10,Bài quân,0
03MT053,Ánh Trăng,Ban +0|+2 và Khiên Phép cho 1 đồng minh.,None,['Targon'],2,Bài phép,0
03MT032,Định Mệnh Sắp Đặt,Rút 1 anh hùng. Giảm 1 tiêu hao và ban +2|+2 cho anh hùng đó.,None,['Targon'],4,Bài phép,0
03MT024,Siêu Tân Tinh,Hủy Diệt 2 bài quân hoặc Địa Danh của đối thủ.,None,['Targon'],9,Bài phép,0
03MT010,Kẻ Hủy Diệt,"Khi ta được triệu hồi, ban cho ta +1|+0 với mỗi bài quân Thượng Giới ngươi đã sử dụng trong trận đấu này. ",None,['Targon'],7,Bài quân,0
03MT065,Điểm Phân Cực,Câm Lặng 1 tùy tùng.,None,['Targon'],1,Bài phép,0
03MT066,Cảm Hứng Vũ Trụ,Ban +2|+2 cho đồng minh ở mọi nơi.,None,['Targon'],7,Bài phép,0
03MT078,Tia Sáng Vũ Trụ,Hủy Diệt tất cả kẻ địch có 3- Sức Mạnh.,None,['Targon'],8,Bài phép,0
03MT050,Chiến Binh Thượng Giới,,None,['Targon'],5,Bài quân,0
03MT011,Trăng Lưỡi Liềm,Làm Choáng 2 kẻ địch.,None,['Targon'],3,Bài phép,0
03MT095,Tinh Vân Phỉnh Lừa,,None,['Targon'],3,Bài quân,0
03MT059T1,Nữ Thần Nguyệt Ảnh,,None,['Targon'],6,Bài quân,0
03MT003T2,Trứng Vỡ,Ban +1|+1 và Áp Đảo cho tất cả Rồng đồng minh.,None,['Targon'],3,Bài phép,0
03MT003T1,Trứng Nở,Rút 2 lá Rồng khác nhau.,None,['Targon'],3,Bài phép,0
03MT093,Nghịch Sao,Gây 5 sát thương lên 1 kẻ địch đã tấn công trong vòng này hoặc đang Bị Choáng.,Common,['Targon'],3,Bài phép,10
03MT073,Thanh Gươm Bóng Tối Lunari,"Khi ta được triệu hồi, tạo trên tay 1 lá Phấn Hoa Hoàng Hôn.",Common,['Targon'],1,Bài quân,10
03MT073T1,Phấn Hoa Hoàng Hôn,Giảm 1 tiêu hao cho lá bài Chạng Vạng tiếp theo được xuất trận trong vòng này.,None,['Targon'],1,Bài phép,0
03MT002,Giáng Trần,"Ta được giảm 2 tiêu hao với mỗi đồng minh Rồng và Thượng Giới hiện có. Gây 15 sát thương lên tất cả kẻ địch.
",Epic,['Targon'],15,Bài phép,120
03MT217,Aphelios,"Chạng Vạng: Chọn 1 Vũ Khí Nguyệt Thạch để tạo trên tay.
Mỗi vòng đấu, khi sử dụng 2 lá bài khác trong lượt đầu tiên, tạo trên tay Vũ Khí Nguyệt Thạch Đã Chuyển Đổi nếu chưa có sẵn.",Champion,['Targon'],3,Bài quân,300
